user_id,Gender,Age,fit preference,Height,Weight
950,Male,39,tighter,189,98
951,Male,19,perfect,169,78
952,Male,33,looser,170,83
953,Male,37,tighter,167,74
954,Male,29,looser,170,91
955,Male,21,looser,172,72
956,Male,42,perfect,167,74
957,Male,36,perfect,167,76
958,Male,27,tighter,175,76
959,Male,26,perfect,178,86
960,Male,19,perfect,168,74
961,Male,19,perfect,181,88
962,Male,32,tighter,177,82
963,Male,22,perfect,174,84
964,Male,18,tighter,175,80
965,Male,49,looser,187,100
966,Male,25,perfect,175,85
967,Male,24,looser,185,91
968,Male,28,perfect,174,86
969,Male,45,looser,164,80
970,Male,36,perfect,167,86
971,Male,48,looser,172,76
972,Male,19,tighter,182,86
973,Male,44,tighter,175,83
974,Male,41,tighter,171,84
975,Male,39,perfect,177,80
976,Male,18,perfect,163,73
977,Male,44,looser,171,82
978,Male,36,looser,185,99
979,Male,45,looser,171,85
980,Male,32,looser,174,86
981,Male,48,perfect,179,96
982,Male,46,tighter,173,82
983,Male,38,looser,171,73
984,Male,43,perfect,187,89
985,Male,30,tighter,174,84
986,Male,35,tighter,168,79
987,Male,22,tighter,177,84
988,Male,42,looser,171,90
989,Male,45,looser,188,94
990,Male,22,looser,183,90
991,Male,29,perfect,176,82
992,Male,27,tighter,181,92
993,Male,23,tighter,170,77
994,Male,31,looser,173,77
995,Male,41,perfect,198,115
996,Male,37,looser,174,80
997,Male,32,looser,177,83
998,Male,27,looser,188,99
999,Male,42,perfect,183,90
1000,Male,34,tighter,171,86
1001,Male,29,perfect,168,70
1002,Male,43,perfect,165,81
1003,Male,21,perfect,175,92
1004,Male,41,perfect,172,81
1005,Male,25,tighter,173,87
1006,Male,37,looser,184,91
1007,Male,37,looser,188,95
1008,Male,46,perfect,186,90
1009,Male,32,tighter,185,95
1010,Male,45,tighter,173,75
1011,Male,48,looser,177,93
1012,Male,48,perfect,182,83
1013,Male,40,looser,174,77
1014,Male,21,looser,178,83
1015,Male,21,tighter,170,82
1016,Male,31,perfect,171,84
1017,Male,31,perfect,172,75
1018,Male,20,perfect,170,78
1019,Male,27,tighter,170,80
1020,Male,19,looser,167,78
1021,Male,40,perfect,172,86
1022,Male,38,looser,181,86
1023,Male,30,perfect,178,85
1024,Male,45,looser,187,94
1025,Male,31,perfect,168,71
1026,Male,39,perfect,173,85
1027,Male,41,tighter,173,79
1028,Male,49,looser,167,79
1029,Male,36,looser,169,76
1030,Male,20,perfect,168,74
1031,Male,28,tighter,186,104
1032,Male,44,perfect,175,93
1033,Male,49,tighter,182,90
1034,Male,40,tighter,161,73
1035,Male,25,perfect,183,85
1036,Male,45,tighter,182,93
1037,Male,27,tighter,173,78
1038,Male,26,looser,175,85
1039,Male,24,perfect,170,76
1040,Male,20,looser,161,72
1041,Male,39,looser,182,94
1042,Male,29,perfect,179,87
1043,Male,39,tighter,185,97
1044,Male,33,tighter,173,79
1045,Male,47,perfect,176,91
1046,Male,20,looser,160,74
1047,Male,49,looser,182,95
1048,Male,28,looser,181,90
1049,Male,18,perfect,180,90
1050,Male,33,tighter,178,85
1051,Male,37,tighter,178,92
1052,Male,40,looser,174,77
1053,Male,49,perfect,181,99
1054,Male,32,tighter,170,76
1055,Male,47,tighter,185,98
1056,Male,30,perfect,180,82
1057,Male,34,perfect,182,89
1058,Male,29,looser,186,97
1059,Male,22,tighter,177,91
1060,Male,31,tighter,179,83
1061,Male,19,tighter,168,66
1062,Male,47,tighter,178,86
1063,Male,19,looser,180,92
1064,Male,44,tighter,178,81
1065,Male,32,perfect,181,95
1066,Male,18,tighter,180,88
1067,Male,43,perfect,169,69
1068,Male,27,tighter,184,93
1069,Male,39,looser,168,81
1070,Male,23,looser,169,73
1071,Male,43,looser,169,83
1072,Male,39,looser,176,80
1073,Male,34,tighter,173,80
1074,Male,28,tighter,167,72
1075,Male,22,tighter,178,97
1076,Male,36,looser,175,85
1077,Male,32,perfect,180,88
1078,Male,36,looser,169,80
1079,Male,24,tighter,174,80
1080,Male,23,tighter,180,83
1081,Male,38,tighter,160,69
1082,Male,34,tighter,177,99
1083,Male,29,perfect,172,79
1084,Male,20,perfect,180,89
1085,Male,20,tighter,178,85
1086,Male,35,perfect,167,74
1087,Male,30,perfect,181,91
1088,Male,24,perfect,182,99
1089,Male,33,tighter,181,96
1090,Male,36,tighter,176,77
1091,Male,29,perfect,178,86
1092,Male,36,perfect,183,90
1093,Male,42,looser,181,93
1094,Male,48,perfect,175,77
1095,Male,30,perfect,180,84
1096,Male,25,looser,170,84
1097,Male,44,tighter,193,100
1098,Male,28,perfect,172,76
1099,Male,34,perfect,176,88
1100,Male,36,looser,181,87
1101,Male,36,tighter,178,89
1102,Male,46,perfect,182,88
1103,Male,19,perfect,184,87
1104,Male,49,perfect,185,96
1105,Male,18,tighter,182,90
1106,Male,38,perfect,189,102
1107,Male,33,perfect,171,70
1108,Male,30,perfect,179,86
1109,Male,37,perfect,165,76
1110,Male,21,looser,177,88
1111,Male,29,perfect,182,97
1112,Male,27,tighter,175,77
1113,Male,41,tighter,165,73
1114,Male,43,tighter,177,93
1115,Male,38,tighter,180,90
1116,Male,39,looser,185,103
1117,Male,29,perfect,182,91
1118,Male,43,tighter,187,102
1119,Male,35,tighter,166,74
1120,Male,42,tighter,179,84
1121,Male,19,perfect,173,81
1122,Male,40,tighter,170,78
1123,Male,28,looser,179,88
1124,Male,28,tighter,162,74
1125,Male,29,perfect,170,74
1126,Male,32,looser,178,84
1127,Male,27,looser,178,83
1128,Male,21,looser,179,92
1129,Male,37,looser,176,85
1130,Male,42,perfect,188,94
1131,Male,18,tighter,169,83
1132,Male,32,perfect,186,92
1133,Male,48,looser,175,85
1134,Male,48,perfect,171,75
1135,Male,38,tighter,159,64
1136,Male,33,looser,174,84
1137,Male,42,tighter,176,87
1138,Male,22,looser,176,83
1139,Male,28,tighter,175,84
1140,Male,43,tighter,169,74
1141,Male,47,looser,180,91
1142,Male,39,looser,172,86
1143,Male,28,looser,169,72
1144,Male,19,perfect,170,79
1145,Male,45,perfect,176,87
1146,Male,47,perfect,183,86
1147,Male,36,perfect,175,83
1148,Male,37,tighter,175,89
1149,Male,38,looser,166,75
1150,Male,45,looser,173,90
1151,Male,21,looser,182,89
1152,Male,19,tighter,187,97
1153,Male,46,perfect,179,87
1154,Male,47,perfect,175,85
1155,Male,18,perfect,186,106
1156,Male,44,perfect,173,81
1157,Male,35,perfect,162,68
1158,Male,38,tighter,172,76
1159,Male,18,looser,179,88
1160,Male,43,perfect,181,90
1161,Male,34,perfect,170,71
1162,Male,44,looser,173,83
1163,Male,24,perfect,166,74
1164,Male,45,looser,179,92
1165,Male,46,tighter,170,78
1166,Male,37,tighter,172,80
1167,Male,35,looser,173,83
1168,Male,19,perfect,183,87
1169,Male,44,tighter,166,71
1170,Male,46,tighter,166,73
1171,Male,46,perfect,176,81
1172,Male,40,looser,172,77
1173,Male,49,looser,182,86
1174,Male,36,perfect,186,98
1175,Male,30,tighter,170,79
1176,Male,25,tighter,183,96
1177,Male,41,looser,174,87
1178,Male,46,perfect,165,75
1179,Male,19,looser,168,74
1180,Male,26,looser,177,97
1181,Male,41,looser,169,77
1182,Male,23,perfect,185,92
1183,Male,45,looser,189,94
1184,Male,36,tighter,167,84
1185,Male,49,perfect,169,73
1186,Male,24,looser,173,82
1187,Male,37,tighter,176,86
1188,Male,18,looser,165,70
1189,Male,30,tighter,169,81
1190,Male,32,perfect,173,90
1191,Male,34,tighter,175,76
1192,Male,38,perfect,177,86
1193,Male,37,tighter,180,80
1194,Male,42,perfect,180,83
1195,Male,20,tighter,174,81
1196,Male,27,looser,175,80
1197,Male,22,looser,169,84
1198,Male,44,perfect,174,88
1199,Male,30,looser,173,87
1200,Male,36,perfect,168,82
1201,Male,20,looser,164,70
1202,Male,26,looser,172,77
1203,Male,35,tighter,164,67
1204,Male,36,perfect,178,91
1205,Male,49,tighter,168,73
1206,Male,33,perfect,183,83
1207,Male,19,perfect,164,71
1208,Male,35,tighter,188,100
1209,Male,47,perfect,181,85
1210,Male,26,looser,166,71
1211,Male,38,looser,172,76
1212,Male,40,perfect,164,70
1213,Male,24,perfect,176,86
1214,Male,23,looser,183,103
1215,Male,38,looser,169,74
1216,Male,20,perfect,174,80
1217,Male,46,looser,176,89
1218,Male,32,tighter,184,95
1219,Male,45,perfect,176,91
1220,Male,33,looser,176,83
1221,Male,25,tighter,167,67
1222,Male,28,perfect,182,96
1223,Male,33,tighter,168,72
1224,Male,41,looser,168,81
1225,Male,23,perfect,179,88
1226,Male,28,looser,172,83
1227,Male,39,looser,167,74
1228,Male,43,perfect,175,90
1229,Male,39,looser,185,90
1230,Male,33,tighter,172,85
1231,Male,20,tighter,177,86
1232,Male,32,perfect,181,95
1233,Male,42,tighter,181,94
1234,Male,40,looser,175,81
1235,Male,44,tighter,172,76
1236,Male,19,tighter,182,103
1237,Male,19,perfect,181,89
1238,Male,29,perfect,183,90
1239,Male,18,perfect,153,60
1240,Male,29,tighter,178,85
1241,Male,34,looser,182,86
1242,Male,44,perfect,179,83
1243,Male,44,perfect,185,93
1244,Male,49,looser,157,78
1245,Male,27,tighter,175,79
1246,Male,37,tighter,181,94
1247,Male,36,perfect,179,92
1248,Male,18,tighter,165,69
1249,Male,40,looser,172,88
1250,Male,27,perfect,174,79
1251,Male,32,tighter,179,89
1252,Male,32,looser,164,67
1253,Male,36,perfect,180,80
1254,Male,44,perfect,174,84
1255,Male,18,looser,166,64
1256,Male,25,tighter,165,73
1257,Male,37,looser,177,83
1258,Male,47,tighter,169,75
1259,Male,44,tighter,170,74
1260,Male,38,perfect,174,74
1261,Male,24,looser,172,83
1262,Male,44,looser,168,74
1263,Male,49,looser,178,87
1264,Male,42,perfect,174,87
1265,Male,47,looser,179,91
1266,Male,34,looser,190,99
1267,Male,38,looser,168,78
1268,Male,43,perfect,167,77
1269,Male,25,looser,169,76
1270,Male,22,tighter,183,92
1271,Male,27,tighter,173,85
1272,Male,29,perfect,176,80
1273,Male,45,looser,178,85
1274,Male,40,looser,183,89
1275,Male,45,perfect,175,83
1276,Male,34,perfect,170,74
1277,Male,36,perfect,178,79
1278,Male,32,looser,183,85
1279,Male,34,tighter,179,92
1280,Male,47,perfect,171,89
1281,Male,27,tighter,186,101
1282,Male,21,tighter,170,78
1283,Male,25,looser,188,96
1284,Male,37,looser,175,78
1285,Male,23,perfect,162,75
1286,Male,33,looser,172,83
1287,Male,36,looser,172,80
1288,Male,27,looser,176,85
1289,Male,21,perfect,173,82
1290,Male,25,tighter,174,81
1291,Male,40,tighter,177,87
1292,Male,40,tighter,166,78
1293,Male,42,looser,168,81
1294,Male,33,perfect,159,73
1295,Male,25,perfect,170,79
1296,Male,46,perfect,177,81
1297,Male,44,perfect,171,80
1298,Male,30,perfect,176,85
1299,Male,45,perfect,177,79
1300,Male,28,perfect,171,71
1301,Male,26,tighter,173,84
1302,Male,45,tighter,179,93
1303,Male,28,looser,180,86
1304,Male,19,perfect,180,99
1305,Male,23,perfect,173,83
1306,Male,26,perfect,175,88
1307,Male,28,tighter,164,63
1308,Male,46,perfect,174,81
1309,Male,36,perfect,173,79
1310,Male,35,perfect,166,75
1311,Male,33,looser,172,68
1312,Male,42,looser,171,73
1313,Male,20,looser,167,73
1314,Male,40,looser,171,85
1315,Male,27,looser,168,86
1316,Male,34,looser,172,78
1317,Male,44,tighter,175,82
1318,Male,24,perfect,199,102
1319,Male,32,looser,179,89
1320,Male,25,looser,178,87
1321,Male,32,tighter,172,79
1322,Male,44,tighter,179,83
1323,Male,36,looser,172,86
1324,Male,28,looser,189,93
1325,Male,24,tighter,173,80
1326,Male,36,perfect,192,101
1327,Male,24,perfect,180,83
1328,Male,20,looser,179,91
1329,Male,43,tighter,193,105
1330,Male,23,perfect,176,86
1331,Male,30,tighter,176,87
1332,Male,33,looser,176,88
1333,Male,49,looser,167,70
1334,Male,27,looser,172,83
1335,Male,34,perfect,173,80
1336,Male,24,tighter,164,71
1337,Male,33,looser,173,82
1338,Male,35,perfect,184,93
1339,Male,25,tighter,167,72
1340,Male,25,looser,155,67
1341,Male,42,tighter,173,71
1342,Male,25,tighter,191,100
1343,Male,49,looser,168,82
1344,Male,30,looser,168,80
1345,Male,31,perfect,172,80
1346,Male,22,perfect,182,94
1347,Male,31,looser,175,90
1348,Male,45,perfect,173,83
1349,Male,18,perfect,187,96
1350,Male,43,looser,174,87
1351,Male,18,tighter,186,93
1352,Male,22,perfect,169,76
1353,Male,40,perfect,176,87
1354,Male,21,looser,170,82
1355,Male,36,perfect,183,90
1356,Male,45,looser,172,78
1357,Male,18,looser,162,69
1358,Male,42,tighter,167,77
1359,Male,42,tighter,187,93
1360,Male,27,tighter,164,72
1361,Male,21,looser,170,85
1362,Male,22,perfect,180,87
1363,Male,43,looser,171,75
1364,Male,47,looser,170,78
1365,Male,20,perfect,164,79
1366,Male,25,looser,170,75
1367,Male,33,perfect,173,87
1368,Male,38,perfect,187,102
1369,Male,31,looser,168,79
1370,Male,18,looser,171,79
1371,Male,19,perfect,167,80
1372,Male,46,perfect,182,95
1373,Male,36,tighter,165,70
1374,Male,31,perfect,172,86
1375,Male,31,perfect,190,96
1376,Male,28,tighter,161,73
1377,Male,39,looser,165,70
1378,Male,19,looser,172,74
1379,Male,22,tighter,183,90
1380,Male,34,perfect,176,88
1381,Male,20,tighter,164,79
1382,Male,42,looser,170,84
1383,Male,48,looser,169,81
1384,Male,36,perfect,173,79
1385,Male,44,perfect,178,79
1386,Male,47,tighter,179,92
1387,Male,30,tighter,177,89
1388,Male,37,perfect,173,79
1389,Male,24,perfect,170,78
1390,Male,21,perfect,173,79
1391,Male,33,looser,171,81
1392,Male,26,perfect,188,99
1393,Male,38,looser,175,81
1394,Male,41,perfect,173,84
1395,Male,27,looser,175,84
1396,Male,28,looser,164,74
1397,Male,35,perfect,185,97
1398,Male,47,perfect,181,94
1399,Male,48,perfect,178,85
1400,Male,25,perfect,180,89
1401,Male,26,looser,176,84
1402,Male,27,perfect,162,70
1403,Male,42,perfect,179,91
1404,Male,39,perfect,161,63
1405,Male,36,perfect,181,93
1406,Male,28,perfect,177,98
1407,Male,22,perfect,169,76
1408,Male,35,looser,180,85
1409,Male,46,perfect,186,89
1410,Male,20,perfect,173,90
1411,Male,49,perfect,186,96
1412,Male,32,perfect,177,77
1413,Male,23,tighter,164,72
1414,Male,26,perfect,182,94
1415,Male,38,tighter,171,73
1416,Male,45,tighter,171,79
1417,Male,40,tighter,176,89
1418,Male,40,looser,168,80
1419,Male,23,perfect,174,80
1420,Male,19,perfect,179,81
1421,Male,47,perfect,168,73
1422,Male,36,looser,173,79
1423,Male,40,tighter,183,101
1424,Male,32,looser,170,87
1425,Male,39,tighter,171,73
1426,Male,25,looser,174,85
1427,Male,26,tighter,174,83
1428,Male,41,perfect,178,88
1429,Male,31,perfect,175,87
1430,Male,25,looser,176,89
1431,Male,39,looser,184,90
1432,Male,38,looser,171,80
1433,Male,35,perfect,175,90
1434,Male,18,perfect,177,83
1435,Male,37,perfect,176,87
1436,Male,46,tighter,189,103
1437,Male,18,perfect,171,77
1438,Male,29,looser,170,77
1439,Male,27,tighter,184,91
1440,Male,19,perfect,173,91
1441,Male,20,looser,170,75
1442,Male,32,tighter,188,88
1443,Male,46,perfect,154,61
1444,Male,24,perfect,176,90
1445,Male,37,perfect,172,87
1446,Male,27,tighter,177,87
1447,Male,23,tighter,177,93
1448,Male,46,tighter,163,74
1449,Male,43,tighter,164,83
1450,Male,49,perfect,176,88
1451,Male,36,looser,172,87
1452,Male,27,tighter,179,91
1453,Male,44,perfect,188,93
1454,Male,46,tighter,182,89
1455,Male,32,tighter,170,82
1456,Male,38,looser,171,78
1457,Male,41,tighter,158,67
1458,Male,29,perfect,182,96
1459,Male,32,perfect,173,80
1460,Male,31,perfect,176,91
1461,Male,43,looser,180,82
1462,Male,22,looser,183,97
1463,Male,46,looser,184,96
1464,Male,38,looser,164,72
1465,Male,34,looser,180,95
1466,Male,19,tighter,179,89
1467,Male,25,looser,168,77
1468,Male,34,perfect,179,91
1469,Male,29,looser,169,74
1470,Male,45,looser,178,86
1471,Male,40,tighter,181,93
1472,Male,20,looser,178,89
1473,Male,41,tighter,172,75
1474,Male,46,looser,183,94
1475,Male,39,looser,174,79
1476,Male,39,perfect,177,88
1477,Male,48,looser,176,87
1478,Male,31,looser,174,80
1479,Male,36,looser,174,86
1480,Male,35,perfect,188,97
1481,Male,34,looser,183,97
1482,Male,18,perfect,173,85
1483,Male,36,tighter,174,81
1484,Male,49,looser,165,78
1485,Male,45,perfect,191,97
1486,Male,34,looser,178,89
1487,Male,43,looser,186,99
1488,Male,25,tighter,186,94
1489,Male,41,tighter,165,77
1490,Male,19,perfect,189,101
1491,Male,32,perfect,175,93
1492,Male,36,looser,177,86
1493,Male,31,looser,170,79
1494,Male,30,perfect,187,96
1495,Male,21,tighter,179,81
1496,Male,22,looser,184,94
1497,Male,49,tighter,176,85
1498,Male,46,looser,177,91
1499,Male,20,tighter,169,83
1500,Male,35,looser,174,89
1501,Male,22,tighter,172,76
1502,Male,30,tighter,182,95
1503,Male,44,tighter,191,98
1504,Male,39,tighter,161,72
1505,Male,21,perfect,175,83
1506,Male,18,tighter,180,87
1507,Male,21,perfect,192,112
1508,Male,30,perfect,180,86
1509,Male,25,tighter,177,88
1510,Male,21,tighter,172,82
1511,Male,18,tighter,172,83
1512,Male,23,perfect,179,89
1513,Male,40,looser,166,77
1514,Male,46,tighter,187,98
1515,Male,49,tighter,182,88
1516,Male,39,looser,157,66
1517,Male,27,perfect,164,71
1518,Male,25,perfect,159,63
1519,Male,25,perfect,175,86
1520,Male,46,looser,177,91
1521,Male,49,looser,171,77
1522,Male,20,looser,186,91
1523,Male,38,tighter,177,89
1524,Male,48,perfect,180,101
1525,Male,20,looser,171,84
1526,Male,31,tighter,180,86
1527,Male,41,tighter,178,93
1528,Male,27,tighter,179,88
1529,Male,19,looser,176,85
1530,Male,28,looser,165,68
1531,Male,21,looser,184,93
1532,Male,30,perfect,175,80
1533,Male,38,tighter,169,78
1534,Male,48,perfect,192,103
1535,Male,43,perfect,183,89
1536,Male,33,tighter,169,81
1537,Male,18,perfect,161,72
1538,Male,34,perfect,173,84
1539,Male,26,looser,176,90
1540,Male,28,looser,184,91
1541,Male,28,tighter,187,93
1542,Male,29,tighter,167,73
1543,Male,46,looser,169,72
1544,Male,40,perfect,173,90
1545,Male,49,looser,186,95
1546,Male,29,tighter,160,66
1547,Male,28,looser,172,86
1548,Male,20,looser,189,93
1549,Male,44,tighter,164,77
1550,Male,29,looser,180,82
1551,Male,38,perfect,171,81
1552,Male,22,tighter,171,76
1553,Male,36,perfect,179,90
1554,Male,30,tighter,174,86
1555,Male,36,looser,180,95
1556,Male,45,looser,170,83
1557,Male,47,tighter,179,79
1558,Male,21,tighter,175,90
1559,Male,42,perfect,186,91
1560,Male,35,looser,181,90
1561,Male,35,perfect,177,82
1562,Male,46,tighter,189,94
1563,Male,43,tighter,172,75
1564,Male,31,looser,182,84
1565,Male,32,looser,183,87
1566,Male,27,looser,172,78
1567,Male,45,perfect,169,73
1568,Male,30,tighter,178,81
1569,Male,27,tighter,194,107
1570,Male,34,perfect,167,74
1571,Male,39,looser,167,68
1572,Male,23,looser,182,90
1573,Male,19,perfect,175,88
1574,Male,26,looser,186,97
1575,Male,26,tighter,175,87
1576,Male,34,looser,182,91
1577,Male,49,looser,182,91
1578,Male,25,tighter,154,57
1579,Male,48,tighter,175,81
1580,Male,19,looser,173,84
1581,Male,32,perfect,180,89
1582,Male,24,tighter,182,89
1583,Male,48,tighter,177,84
1584,Male,29,looser,182,92
1585,Male,49,looser,180,87
1586,Male,35,perfect,183,92
1587,Male,40,perfect,168,78
1588,Male,25,tighter,173,82
1589,Male,39,looser,183,98
1590,Male,32,looser,171,78
1591,Male,44,perfect,179,92
1592,Male,49,looser,182,85
1593,Male,19,tighter,181,96
1594,Male,49,tighter,167,78
1595,Male,49,perfect,179,90
1596,Male,47,perfect,180,97
1597,Male,41,perfect,169,71
1598,Male,34,tighter,165,75
1599,Male,34,looser,177,82
1600,Male,28,perfect,182,95
1601,Male,43,tighter,170,76
1602,Male,30,looser,175,79
1603,Male,38,tighter,165,78
1604,Male,25,tighter,184,81
